Skip,Cool,Tipo,Tag1,Tag2,Tag3,Tag4,Tag5,Tag6,Tag7,Creature,Link,CR,Dungeon,Foresta,Coste,Aquatico,Deserto,Prateria,Colline,Montagne,Palude,Artico,A Dolce,Giungla,Savana,Cimitero,Far Realms ,Space,Astrale,Etereo,Vulcano,Limbo,Feywild,Shadowfell,Bene,Male,Inferno,Abisso,Carceri,Distese Grige ,Gehenna,Acqua,Aria,Fuoco,Terra,Underdark,Urban,Mechanus
,,Umanoide,,Combattente,,NPC,,Sociale,,Guerriero Tribale,https://5e.tools/bestiary.html#tribal%20warrior_mm,"0,125",alta,alta,alta,,alta,alta,alta,alta,alta,bassa,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,Combattente,,NPC,,Sociale,,Picchiatore,https://5e.tools/bestiary.html#thug_mm,"0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Combattente,,NPC,,Sociale,,Berserker,https://5e.tools/bestiary.html#berserker_mm,2,,alta,alta,,alta,,alta,alta,,bassa,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,Combattente,,NPC,,Sociale,,Archer,https://5e.tools/bestiary.html#archer_vgm,3,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Combattente,,NPC,,Sociale,,Veterano,https://5e.tools/bestiary.html#veteran_mm,3,alta,alta,alta,,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,alta,alta,
,,Umanoide,,Combattente,,NPC,,Sociale,,Cavalliere,https://5e.tools/bestiary.html#knight_mm,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Combattente,,NPC,,Sociale,,Martial Arts Adept,https://5e.tools/bestiary.html#martial%20arts%20adept_vgm,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Combattente,,NPC,,Sociale,,Gladiatore,https://5e.tools/bestiary.html#gladiator_mm,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Combattente,,NPC,,Sociale,,Blackguard,https://5e.tools/bestiary.html#blackguard_vgm,8,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,alta,
,,Umanoide,,Combattente,,NPC,,Sociale,,Champion,https://5e.tools/bestiary.html#champion_vgm,9,,,,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Combattente,,NPC,,Sociale,,Warlord,https://5e.tools/bestiary.html#warlord_vgm,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Criminale,,NPC,,Sociale,,Bandito,https://5e.tools/bestiary.html#bandit_mm,"0,125",,alta,alta,,alta,,alta,,,bassa,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Criminale,,NPC,,Sociale,,Capo dei Banditi,https://5e.tools/bestiary.html#bandit%20captain_mm,2,,alta,alta,,alta,,alta,,,bassa,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Criminale,,NPC,,Sociale,,Swashbuckler,https://5e.tools/bestiary.html#swashbuckler_vgm,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Criminale,,NPC,,Sociale,,Master Thief,https://5e.tools/bestiary.html#master%20thief_vgm,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Criminale,,NPC,,Sociale,,Assassino,https://5e.tools/bestiary.html#assassin_mm,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Druido,,NPC,,Sociale,,Druido,https://5e.tools/bestiary.html#druid_mm,2,alta,alta,alta,,alta,alta,alta,alta,alta,bassa,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,Druido,,NPC,,Sociale,,Archdruid,https://5e.tools/bestiary.html#archdruid_vgm,12,,alta,,,,,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,Mago,,NPC,,Sociale,,Cultista,https://5e.tools/bestiary.html#cultist_mm,"0,125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Mago,,NPC,,Sociale,,Apprentice Wizard,https://5e.tools/bestiary.html#apprentice%20wizard_vgm,"0,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Mago,,NPC,,Sociale,,Cultusta Fanatico,https://5e.tools/bestiary.html#cult%20fanatic_mm,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Mago,,NPC,,Sociale,,Illusionist,https://5e.tools/bestiary.html#illusionist_vgm,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Mago,,NPC,,Sociale,,Enchanter,https://5e.tools/bestiary.html#enchanter_vgm,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Mago,,NPC,,Sociale,,Transmuter,https://5e.tools/bestiary.html#transmuter_vgm,5,,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Mago,,NPC,,Sociale,,Conjurer,https://5e.tools/bestiary.html#conjurer_vgm,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Mago,,NPC,,Sociale,,Mago,https://5e.tools/bestiary.html#mage_mm,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Mago,,NPC,,Sociale,,Diviner,https://5e.tools/bestiary.html#diviner_vgm,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Mago,,NPC,,Sociale,,Abjurer,https://5e.tools/bestiary.html#abjurer_vgm,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Mago,,NPC,,Sociale,,Evoker,https://5e.tools/bestiary.html#evoker_vgm,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Mago,,NPC,,Sociale,,Necromancer,https://5e.tools/bestiary.html#necromancer_vgm,9,alta,,,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,alta,
,,Umanoide,,Mago,,NPC,,Sociale,,Archimago,https://5e.tools/bestiary.html#archmage_mm,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Warlock,,NPC,,Sociale,,Warlock of the Archfey,https://5e.tools/bestiary.html#warlock%20of%20the%20archfey_vgm,4,,alta,,,,,,alta,alta,bassa,,,,,,,,,,,alta,,,,,,,,,,,,,,alta,
,,Umanoide,,Warlock,,NPC,,Sociale,,Warlock of the Great Old One,https://5e.tools/bestiary.html#warlock%20of%20the%20great%20old%20one_vgm,6,alta,,,,alta,,alta,alta,,,,,,,alta,,,,,,,,,,,,,,,,,,,alta,alta,
,,Umanoide,,Warlock,,NPC,,Sociale,,Warlock of the Immondo,https://5e.tools/bestiary.html#warlock%20of%20the%20fiend_vgm,7,alta,,,,alta,,,,,bassa,,,,,,,,,,,,alta,alta,alta,alta,alta,alta,,,,,,,alta,alta,
,,Umanoide,,,,NPC,,Sociale,,Popolano,https://5e.tools/bestiary.html#commoner_mm,0,,alta,alta,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,,,NPC,,Sociale,,Nobile,https://5e.tools/bestiary.html#noble_mm,"0,125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,,,NPC,,Sociale,,Scout,https://5e.tools/bestiary.html#scout_mm,"0,5",alta,alta,alta,,alta,alta,alta,alta,alta,bassa,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,,NPC,,Sociale,,Spia,https://5e.tools/bestiary.html#spy_mm,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,,,NPC,,Sociale,,Bard,https://5e.tools/bestiary.html#bard_vgm,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,,,Orco,,Sociale,,Orc Nurtured One of Yurtrus,https://5e.tools/bestiary.html#orc%20nurtured%20one%20of%20yurtrus_vgm,"0,5",alta,alta,,,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,,Orco,,Sociale,,Orco,https://5e.tools/bestiary.html#orc_mm,"0,5",alta,alta,,,,alta,alta,alta,alta,bassa,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,,Orco,,Sociale,,Orc Claw of Luthic,https://5e.tools/bestiary.html#orc%20claw%20of%20luthic_vgm,2,alta,alta,,,,,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,,Orco,,Sociale,,Orc Hand of Yurtrus,https://5e.tools/bestiary.html#orc%20hand%20of%20yurtrus_vgm,2,alta,alta,,,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,,Orco,,Sociale,,Orco Occhio Gruumsh,https://5e.tools/bestiary.html#orc%20eye%20of%20gruumsh_mm,2,alta,alta,,,,alta,alta,alta,alta,bassa,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,,Orco,,Sociale,,Orog,https://5e.tools/bestiary.html#orog_mm,2,alta,alta,,,,alta,alta,alta,,bassa,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,,Orco,,Sociale,,Orc Red Fang of Shargaas,https://5e.tools/bestiary.html#orc%20red%20fang%20of%20shargaas_vgm,3,alta,alta,,,,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,alta,alta,
,,Umanoide,,,,Orco,,Sociale,,Orc Blade of Ilneval,https://5e.tools/bestiary.html#orc%20blade%20of%20ilneval_vgm,4,alta,alta,,,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,,Orco,,Sociale,,Orco Capotribù Guerriero,https://5e.tools/bestiary.html#orc%20war%20chief_mm,4,alta,alta,,,,alta,alta,alta,alta,bassa,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,TRUE,Umanoide,Aria,,,Aarakockra,,Sociale,Non Violento,Aarakockra,https://5e.tools/bestiary.html#aarakocra_mm,"0,25",,,,,,,,alta,,bassa,,,,,,,,,,,,,,,,,,,,,alta,,,,,
,TRUE,Umanoide,,,Eladrin,Elfo,Fatato,Sociale,Non Violento,"Eladrin, Autumn",https://5e.tools/bestiary.html#autumn%20eladrin_mtf,10,,,,,,,,,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,
,TRUE,Umanoide,,,Eladrin,Elfo,Fatato,Sociale,Non Violento,"Eladrin, Spring",https://5e.tools/bestiary.html#spring%20eladrin_mtf,11,,,,,,,,,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,
,TRUE,Umanoide,,,Eladrin,Elfo,Fatato,Sociale,Non Violento,"Eladrin, Summer ",https://5e.tools/bestiary.html#summer%20eladrin_mtf,12,,,,,,,,,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,
,TRUE,Umanoide,,,Eladrin,Elfo,Fatato,Sociale,Non Violento,"Eladrin, Winter",https://5e.tools/bestiary.html#winter%20eladrin_mtf,13,,,,,,,,,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,
,,Umanoide,,,,Sahuagin,,Sociale,,Sahuagin,https://5e.tools/bestiary.html#sahuagin_mm,"0,5",,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,,Sahuagin,,Sociale,,Sahuagin Sacerdotessa,https://5e.tools/bestiary.html#sahuagin%20priestess_mm,2,,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,,Sahuagin,,Sociale,,Sahuagin Barone,https://5e.tools/bestiary.html#sahuagin%20baron_mm,5,,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Shadar-Kai,Elfo,,Sociale,,Shadar-Kai Shadow Dancer,https://5e.tools/bestiary.html#shadar-kai%20shadow%20dancer_mpmm,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Shadar-Kai,Elfo,,Sociale,,Shadar-Kai Gloom Weaver,https://5e.tools/bestiary.html#shadar-kai%20gloom%20weaver_mpmm,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Shadar-Kai,Elfo,,Sociale,,Shadar-Kai Soul Monger,https://5e.tools/bestiary.html#shadar-kai%20soul%20monger_mpmm,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,,Tortle,,Sociale,,Tortle,https://5e.tools/bestiary.html#tortle_mtf,"0,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,,Tortle,,Sociale,,Tortle Druid,https://5e.tools/bestiary.html#tortle%20druid_mtf,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,,Umanoide,,,,Xvart,,Sociale,,Xvart,https://5e.tools/bestiary.html#xvart_vgm,"0,125",alta,,,,,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,,Xvart,,Sociale,,Xvart Warlock of Raxivort,https://5e.tools/bestiary.html#xvart%20warlock%20of%20raxivort_vgm,1,alta,,,,,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,,Yuan-Ti,,Sociale,,Yuan-Ti Sangue Puro,https://5e.tools/bestiary.html#yuan-ti%20pureblood_mm,1,,alta,,,alta,,,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,,,Yuan-Ti,,Sociale,,Yuan-Ti Broodguard,https://5e.tools/bestiary.html#yuan-ti%20broodguard_vgm,2,alta,alta,,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
TRUE,,Umanoide,,,,Derro,,Sociale,,Derro,https://5e.tools/bestiary.html#derro_mtf,"0,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,,Umanoide,,,,Derro,,Sociale,,Derro Savant,https://5e.tools/bestiary.html#derro%20savant_mtf,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,,Merfolk,,Sociale,Non Violento,Merfolk,https://5e.tools/bestiary.html#merfolk_mm,"0,125",,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TRUE,Umanoide,,,,Troglodita,,Sociale,Non Violento,Troglodita,https://5e.tools/bestiary.html#troglodyte_mm,"0,25",alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,,Kenku,,Sociale,Non Violento,Kenku,https://5e.tools/bestiary.html#kenku_mm,"0,25",,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,,,Gnomo,,Sociale,Non Violento,Deep Gnome (Svirfneblin),https://5e.tools/bestiary.html#deep%20gnome%20(svirfneblin)_mm,"0,5",alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,TRUE,Umanoide,,,,Thri-kreen,,Sociale,Non Violento,Thri-kreen,https://5e.tools/bestiary.html#thri-kreen_mm,1,,,,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TRUE,Umanoide,,,,Quaggoth,,Sociale,Non Violento,Quaggoth,https://5e.tools/bestiary.html#quaggoth_mm,2,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,,Giff,,Sociale,Non Violento,Giff,https://5e.tools/bestiary.html#giff_mtf,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
